original_product_url,product_name,size,color_image,colors,description,gender,images,original_price,sale_price,special_offer,brand,website_name,website_domain
https://www.pacsun.com/pacsun/5-pocket-pieced-skirt-0840103680138.html?country=IN,PacSun 5-Pocket Pieced Skirt,"['22', '23', '24', '25', '26', '27', '28', '29']",None,['MEDIUM INDIGO'],"Pieced denim rigid fabric Zip fly, button closure 5-pocket body A-line silhouette Model is wearing a size 26",women,PacSun 5-Pocket Pieced Skirt,"INR 3,846.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/john-galt/arden-full-zip-hoodie-0751454500327.html?country=IN,John Galt Arden Full Zip Hoodie,['1SZ   SIZE'],None,['LIGHT GRAY'],Full-zip sweater Fixed hood Cropped fit Cotton fabrication,women,John Galt Arden Full Zip Hoodie,"INR 2,867.00",,,John Galt,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/babydoll-dress-0870461580417.html?country=IN,LA Hearts Babydoll Dress,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['WHITE'],"Woven fabric Short cuffed sleeves Ruffle details Relaxed fit Model is wearing an xsmall 84% rayon, 16% linen Machine washable",women,LA Hearts Babydoll Dress,"INR 3,682.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/kendall-kylie/june-sweater-tank-top-0740484260163.html?country=IN,Kendall & Kylie June Sweater Tank Top,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['BLACK'],Ribbed fabric Square neckline Cropped length Fixed straps Model is wearing an xsmall,women,Kendall & Kylie June Sweater Tank Top,"INR 2,208.00",,Take 17% Off With Code 17OFF,Kendall & Kylie,pacsun,www.pacsun.com
https://www.pacsun.com/lost-wander/aloha-lei-pants-0850517330015.html?country=IN,Lost + Wander Aloha Lei Pants,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE']",None,['BLACK MULTI'],High waisted pants Adjustable tie waist Semi-loose fit 100% rayon fabrication Hand wash,women,Lost + Wander Aloha Lei Pants,"INR 5,571.00",,Take 17% Off With Code 17OFF,Lost + Wander,pacsun,www.pacsun.com
https://www.pacsun.com/playboy/boyfriend-sweatpants-0850250500044.html?country=IN,Playboy Boyfriend Sweatpants,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['BLACK'],"26"" inseam Fleece lining Interior drawcord waistband Side pockets Logo embroidery Relaxed fit Model is wearing a small 60% cotton, 40% polyester Machine washable",women,Playboy Boyfriend Sweatpants,"INR 3,273.00",,,Playboy,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/short-sleeve-tie-front-top-0731461580411.html?country=IN,LA Hearts Short Sleeve Tie Front Top,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['PINK'],Short sleeves Floral print Tie front Ruffled hem Cropped length Model is wearing a small 100% rayon Machine washable,women,LA Hearts Short Sleeve Tie Front Top,"INR 2,454.00","Now INR 1,717.00",Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/me-to-we/eyelet-primrose-off-the-shoulder-top-0703525250006.html?country=IN,Me To We Eyelet Primrose Off-The-Shoulder Top,"['XXSML SIZE', 'SML   SIZE', 'MED   SIZE']",None,['WHITE'],"Off-the-shoulder design Short sleeves Smocked bodice Keyhole cutout, tie front Ruffle trim Model is wearing an xsmall",women,Me To We Eyelet Primrose Off-The-Shoulder Top,"INR 2,044.00","Now INR 1,389.00",Take 17% Off With Code 17OFF,Me To We,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/double-tie-woven-top-0731461580463.html?country=IN,LA Hearts Double Tie Woven Top,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['BLUE'],Woven fabric Short sleeves V-neckline Double tie front Flowy fit Model is wearing an xsmall 100% rayon Machine washable,women,LA Hearts Double Tie Woven Top,"INR 2,454.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/tie-strap-baby-doll-tank-top-0731501980067.html?country=IN,LA Hearts Tie Strap Baby Doll Tank Top,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['IVORY'],Woven fabric Fixed straps with tie detail Scoop neckline Smocked back detail Cropped length Model is wearing a small,women,LA Hearts Tie Strap Baby Doll Tank Top,"INR 2,208.00","Now INR 1,766.00",Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/tie-front-babydoll-tank-top-0731461580458.html?country=IN,LA Hearts Tie Front Babydoll Tank Top,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['BLACK'],Woven fabric Adjustable straps Tie front Ruffle hem Cropped length Smocked back detail Model is wearing an xsmall 100% rayon Machine washable,women,LA Hearts Tie Front Babydoll Tank Top,"INR 2,372.00","Now INR 1,660.00",Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/lace-tie-front-cami-top-0731461580462.html?country=IN,LA Hearts Lace Tie Front Cami Top,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['WHITE'],Woven fabric Lace trim Adjustable straps Tie front Cropped length Model is wearing an xsmall 100% rayon Machine washable,women,LA Hearts Lace Tie Front Cami Top,"INR 2,208.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/lottie-moss/double-tie-top-0731461580465.html?country=IN,Lottie Moss Double Tie Top,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['BLACK'],Woven fabric Short sleeves V-neckline Double tie front,women,Lottie Moss Double Tie Top,"INR 2,863.00","Now INR 2,004.00",Take 17% Off With Code 17OFF,Lottie Moss,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/tie-front-woven-top-0731461580418.html?country=IN,LA Hearts Tie Front Woven Top,"['XS    SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['IVORY'],Sleeveless Scoop neckline Tie front Smocked hem Cropped length Model is wearing a small 100% rayon Machine washable,women,LA Hearts Tie Front Woven Top,"INR 2,454.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/freeze-pop-mom-jeans-0860103680341.html?country=IN,PacSun Freeze Pop Mom Jeans,"['23', '22', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['WHITE'],"Mom jeans High-rise 11"" rise 27"" inseam Relaxed fit with a tapered leg",women,PacSun Freeze Pop Mom Jeans,"INR 4,911.00","Now INR 3,929.00",Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/lottie-moss/tie-front-top-0731461580336.html?country=IN,Lottie Moss Tie Front Top,"['SML   SIZE', 'MED   SIZE']",None,['BLACK'],Woven fabric Short sleeves V-neckline Wrap front with tie Ruffled hem Model is wearing an xsmall 100% rayon Machine washable,women,Lottie Moss Tie Front Top,"INR 2,454.00",,Take 17% Off With Code 17OFF,Lottie Moss,pacsun,www.pacsun.com
https://www.pacsun.com/kendall-kylie/hook-eye-bustier-top-0731501980072.html?country=IN,Kendall & Kylie Hook & Eye Bustier Top,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['IVORY'],Woven fabric Fixed straps Scoop neckline Tie front Hook-and-eye front closure Smocked back detail Hidden side zipper closure Model is wearing an xsmall Self: 100% polyester; Lining: 100% rayon Hand wash,women,Kendall & Kylie Hook & Eye Bustier Top,"INR 2,699.00",,Take 17% Off With Code 17OFF,Kendall & Kylie,pacsun,www.pacsun.com
https://www.pacsun.com/champion/reverse-weave-gym-shorts-0821499380014.html?country=IN,Champion Reverse Weave Gym Shorts,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['BLACK'],"2.5"" inseam High-rise Side pockets Drawcord waist Logo patch Model is wearing a small 81% cotton, 19% polyester Machine washable",women,Champion Reverse Weave Gym Shorts,"INR 2,867.00",,Take 17% Off With Code 17OFF,Champion,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/jewel-blue-high-waisted-straight-leg-jeans-0860445380277.html?country=IN,PacSun Jewel Blue High Waisted Straight Leg Jeans,"['23', '22', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['MEDIUM INDIGO'],"High-rise 12"" rise 27"" inseam Straight leg from hip to hem",women,PacSun Jewel Blue High Waisted Straight Leg Jeans,"INR 4,911.00","Now INR 3,929.00",Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/champion/cropped-t-shirt-0702499380057.html?country=IN,Champion Cropped T-Shirt,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['GREEN'],Solid color tee Champion graphics Crew neck Short sleeves Cropped fit Ribbed neck and cuffs Machine washable,women,Champion Cropped T-Shirt,"INR 2,048.00",,Take 17% Off With Code 17OFF,Champion,pacsun,www.pacsun.com
